시간,현재가,전일대비,체결량,거래량
13:56:37,18595,15,1,52843981
13:56:37,18595,15,30248,52843980
13:56:37,18595,15,1,52813732
13:56:37,18595,15,250,52813731
13:56:37,18595,15,1,52813481
13:56:37,18595,15,1000,52813480
13:56:37,18595,15,33808,52812480
13:56:36,18590,20,5000,52778672
13:56:35,18590,20,921,52773672
13:56:33,18585,25,500,52772751
13:56:32,18590,20,7,52772251
13:56:32,18590,20,1559,52772244
13:56:30,18585,25,9,52770685
13:56:30,18585,25,20,52770676
13:56:29,18585,25,50,52770656
13:56:29,18590,20,3,52770606
13:56:28,18585,25,75,52770603
13:56:28,18585,25,100,52770528
13:56:27,18585,25,2572,52770428
13:56:27,18585,25,29300,52767856
13:56:27,18585,25,20,52738556
13:56:27,18585,25,1,52738536
13:56:26,18585,25,1,52738535
13:56:26,18585,25,1,52738534
13:56:25,18585,25,55,52738533
13:56:25,18585,25,42,52738478
13:56:24,18585,25,1,52738436
13:56:24,18585,25,1,52738435
13:56:24,18585,25,1,52738434
13:56:24,18585,25,1,52738433
13:56:24,18585,25,1,52738432
13:56:24,18585,25,1,52738431
13:56:24,18585,25,1411,52738430
13:56:24,18585,25,16026,52737019
13:56:24,18580,30,20,52720993
13:56:23,18580,30,1210,52720973
13:56:23,18585,25,70,52719763
13:56:22,18580,30,1000,52719693
13:56:22,18580,30,900,52718693
13:56:21,18580,30,975,52717793
13:56:21,18580,30,20,52716818
13:56:21,18580,30,5,52716798
13:56:20,18575,35,6700,52716793
13:56:20,18580,30,810,52710093
13:56:19,18585,25,53,52709283
13:56:19,18580,30,580,52709230
13:56:19,18585,25,3,52708650
13:56:18,18580,30,536,52708647
13:56:17,18585,25,1,52708111
13:56:17,18580,30,20,52708110
13:56:16,18580,30,10,52708090
13:56:16,18585,25,2,52708080
13:56:15,18580,30,50,52708078
13:56:14,18580,30,100,52708028
13:56:14,18580,30,200,52707928
13:56:14,18580,30,70,52707728
13:56:14,18580,30,1,52707658
13:56:14,18580,30,1,52707657
13:56:13,18580,30,1701,52707656
13:56:13,18580,30,6,52705955
13:56:13,18580,30,1,52705949
13:56:13,18580,30,1,52705948
13:56:13,18580,30,1,52705947
13:56:13,18580,30,1,52705946
13:56:13,18580,30,1,52705945
13:56:13,18580,30,1,52705944
13:56:13,18580,30,1,52705943
13:56:13,18580,30,1,52705942
13:56:13,18580,30,1,52705941
13:56:13,18580,30,1,52705940
13:56:13,18580,30,1,52705939
13:56:13,18580,30,1,52705938
13:56:13,18585,25,269,52705937
13:56:13,18580,30,1,52705668
13:56:13,18580,30,1,52705667
13:56:13,18580,30,1,52705666
13:56:13,18580,30,1,52705665
13:56:13,18580,30,1,52705664
13:56:13,18580,30,1,52705663
13:56:13,18580,30,1,52705662
13:56:13,18580,30,1,52705661
13:56:13,18580,30,1,52705660
13:56:13,18580,30,1,52705659
13:56:13,18580,30,1,52705658
13:56:13,18580,30,1,52705657
13:56:13,18580,30,1,52705656
13:56:13,18580,30,1,52705655
13:56:13,18580,30,1,52705654
13:56:13,18580,30,1,52705653
13:56:13,18580,30,1,52705652
13:56:13,18580,30,1,52705651
13:56:13,18580,30,1,52705650
13:56:13,18580,30,1,52705649
13:56:13,18580,30,1,52705648
13:56:13,18580,30,1,52705647
13:56:13,18580,30,1,52705646
13:56:13,18580,30,1,52705645
13:56:13,18580,30,1,52705644
13:56:13,18580,30,1,52705643
13:56:13,18580,30,1,52705642
13:56:13,18580,30,1,52705641
13:56:13,18580,30,1,52705640
13:56:13,18580,30,1,52705639
13:56:13,18580,30,1,52705638
13:56:13,18580,30,1,52705637
13:56:13,18580,30,1,52705636
13:56:13,18580,30,1,52705635
13:56:13,18580,30,1,52705634
13:56:13,18580,30,1,52705633
13:56:13,18580,30,1,52705632
13:56:13,18580,30,215,52705631
13:56:13,18580,30,1,52705416
13:56:13,18580,30,518,52705415
13:56:12,18580,30,19,52704897
13:56:12,18580,30,106,52704878
13:56:12,18580,30,50,52704772
13:56:12,18580,30,10,52704722
13:56:11,18580,30,500,52704712
13:56:11,18580,30,2,52704212
13:56:11,18580,30,1,52704210
13:56:11,18580,30,1,52704209
13:56:11,18580,30,1,52704208
13:56:11,18580,30,1,52704207
13:56:11,18580,30,1,52704206
13:56:11,18580,30,1,52704205
13:56:11,18580,30,1,52704204
13:56:11,18580,30,1,52704203
13:56:11,18580,30,1,52704202
13:56:11,18580,30,1,52704201
13:56:11,18580,30,854,52704200
13:56:10,18580,30,500,52703346
13:56:10,18580,30,10000,52702846
13:56:10,18580,30,1,52692846
13:56:10,18580,30,1388,52692845
13:56:10,18580,30,22074,52691457
13:56:09,18580,30,1,52669383
13:56:09,18580,30,3,52669382
13:56:08,18580,30,1556,52669379
13:56:08,18580,30,2,52667823
13:56:08,18575,35,200,52667821
13:56:08,18580,30,2928,52667621
13:56:08,18580,30,300,52664693
13:56:07,18580,30,3,52664393
13:56:07,18580,30,2100,52664390
13:56:07,18580,30,500,52662290
13:56:07,18580,30,1,52661790
13:56:07,18580,30,1,52661789
13:56:07,18580,30,1,52661788
13:56:07,18580,30,1,52661787
13:56:07,18580,30,1,52661786
13:56:07,18580,30,1,52661785
13:56:06,18580,30,1,52661784
13:56:06,18580,30,1,52661783
13:56:06,18580,30,1,52661782
13:56:06,18580,30,1,52661781
13:56:06,18580,30,1,52661780
13:56:06,18580,30,1,52661779
13:56:06,18580,30,1,52661778
13:56:06,18580,30,1,52661777
13:56:06,18580,30,1,52661776
13:56:06,18580,30,1,52661775
13:56:06,18580,30,1,52661774
13:56:06,18580,30,1,52661773
13:56:06,18580,30,1,52661772
13:56:06,18580,30,1,52661771
13:56:06,18580,30,1,52661770
13:56:06,18580,30,1,52661769
13:56:06,18580,30,518,52661768
13:56:06,18580,30,16,52661250
13:56:06,18580,30,2,52661234
13:56:06,18580,30,3,52661232
13:56:06,18580,30,500,52661229
13:56:06,18580,30,3,52660729
13:56:06,18580,30,1,52660726
13:56:06,18580,30,50,52660725
13:56:05,18580,30,1200,52660675
13:56:05,18575,35,29910,52659475
13:56:05,18580,30,62966,52629565
13:56:04,18585,25,1,52566599
13:56:04,18580,30,2000,52566598
13:56:04,18585,25,50,52564598
13:56:03,18580,30,187,52564548
13:56:03,18580,30,122,52564361
13:56:03,18585,25,6,52564239
13:56:03,18580,30,50,52564233
13:56:02,18580,30,185,52564183
13:56:02,18580,30,1000,52563998
13:56:01,18585,25,337,52562998
13:56:00,18585,25,20,52562661
13:56:00,18585,25,129,52562641
13:56:00,18585,25,32,52562512
13:56:00,18585,25,16,52562480
13:56:00,18585,25,9,52562464
13:56:00,18585,25,24,52562455
13:55:59,18585,25,20,52562431
13:55:59,18580,30,2000,52562411
13:55:59,18575,35,490,52560411
13:55:59,18580,30,10,52559921
13:55:59,18580,30,2930,52559911
13:55:58,18575,35,444,52556981
13:55:58,18580,30,30,52556537
13:55:58,18580,30,1,52556507
13:55:58,18580,30,20,52556506
13:55:57,18580,30,57,52556486
13:55:57,18575,35,3,52556429
13:55:57,18575,35,537,52556426
13:55:57,18575,35,5,52555889
13:55:57,18575,35,1,52555884
13:55:57,18575,35,30,52555883
13:55:57,18575,35,2210,52555853
13:55:57,18580,30,5472,52553643
13:55:56,18585,25,25000,52548171
13:55:56,18590,20,537,52523171
13:55:55,18590,20,20,52522634
13:55:55,18590,20,10,52522614
13:55:54,18585,25,1500,52522604
13:55:54,18590,20,500,52521104
13:55:53,18590,20,1,52520604
13:55:53,18585,25,1900,52520603
13:55:53,18590,20,30,52518703
13:55:52,18590,20,1,52518673
13:55:52,18590,20,500,52518672
13:55:52,18590,20,10,52518172
13:55:52,18590,20,100,52518162
13:55:51,18585,25,8900,52518062
13:55:51,18590,20,1,52509162
13:55:51,18590,20,13617,52509161
13:55:50,18595,15,1,52495544
13:55:50,18590,20,5,52495543
13:55:50,18590,20,3,52495538
13:55:50,18595,15,1,52495535
13:55:49,18595,15,1,52495534
13:55:48,18595,15,1,52495533
13:55:48,18590,20,30,52495532
13:55:47,18595,15,1,52495502
13:55:47,18590,20,10,52495501
13:55:47,18590,20,10,52495491
13:55:47,18590,20,10,52495481
13:55:47,18590,20,10,52495471
13:55:47,18590,20,10,52495461
13:55:46,18595,15,1,52495451
13:55:46,18595,15,100,52495450
13:55:46,18595,15,9,52495350
13:55:46,18595,15,5,52495341
13:55:46,18595,15,53,52495336
13:55:45,18590,20,11644,52495283
13:55:45,18590,20,11320,52483639
13:55:45,18595,15,3000,52472319
13:55:44,18595,15,1,52469319
13:55:44,18595,15,5,52469318
13:55:43,18595,15,30,52469313
13:55:42,18595,15,2925,52469283
13:55:42,18595,15,1258,52466358
13:55:41,18595,15,10,52465100
13:55:41,18600,10,1,52465090
13:55:41,18600,10,4,52465089
13:55:40,18600,10,200,52465085
13:55:40,18595,15,100,52464885
13:55:40,18600,10,13,52464785
13:55:40,18600,10,1,52464772
13:55:39,18595,15,3673,52464771
13:55:39,18595,15,140,52461098
13:55:38,18595,15,10,52460958
13:55:37,18595,15,10,52460948
13:55:36,18600,10,36,52460938
13:55:36,18600,10,5,52460902
13:55:35,18600,10,1,52460897
13:55:35,18595,15,400,52460896
13:55:34,18595,15,96,52460496
13:55:34,18595,15,10,52460400
13:55:34,18590,20,258,52460390
13:55:33,18595,15,50,52460132
13:55:33,18595,15,10,52460082
13:55:33,18595,15,3,52460072
13:55:33,18595,15,1,52460069
13:55:33,18595,15,95,52460068
13:55:33,18590,20,4994,52459973
13:55:32,18595,15,100,52454979
13:55:32,18595,15,1,52454879
13:55:32,18590,20,15,52454878
13:55:32,18590,20,191,52454863
13:55:31,18595,15,1,52454672
13:55:31,18595,15,1,52454671
13:55:31,18595,15,10,52454670
13:55:31,18590,20,90,52454660
13:55:31,18595,15,1,52454570
13:55:31,18590,20,20,52454569
13:55:31,18595,15,200,52454549
13:55:30,18590,20,60,52454349
13:55:30,18595,15,5,52454289
13:55:30,18595,15,15,52454284
13:55:30,18595,15,1,52454269
13:55:30,18595,15,253,52454268
13:55:30,18595,15,3,52454015
13:55:29,18595,15,120,52454012
13:55:29,18600,10,10,52453892
13:55:27,18595,15,45,52453882
13:55:27,18600,10,200,52453837
13:55:27,18600,10,676,52453637
13:55:27,18600,10,961,52452961
13:55:27,18595,15,39,52452000
13:55:26,18595,15,2,52451961
13:55:26,18590,20,10,52451959
13:55:26,18595,15,1,52451949
13:55:25,18595,15,20,52451948
13:55:25,18595,15,10,52451928
13:55:24,18590,20,10,52451918
13:55:24,18595,15,10,52451908
13:55:24,18595,15,1000,52451898
13:55:24,18595,15,10,52450898
13:55:24,18595,15,250,52450888
13:55:23,18595,15,5,52450638
13:55:23,18590,20,2443,52450633
13:55:23,18595,15,402,52448190
13:55:23,18590,20,10,52447788
13:55:22,18595,15,9,52447778
13:55:22,18595,15,1,52447769
13:55:22,18595,15,1486,52447768
13:55:22,18595,15,20,52446282
13:55:22,18595,15,20,52446262
13:55:22,18595,15,1,52446242
13:55:21,18595,15,1,52446241
13:55:21,18595,15,13022,52446240
13:55:21,18600,10,100,52433218
13:55:20,18600,10,53,52433118
13:55:20,18600,10,1399,52433065
13:55:19,18600,10,978,52431666
13:55:19,18600,10,1000,52430688
13:55:18,18600,10,500,52429688
13:55:18,18595,15,100,52429188
13:55:17,18595,15,2110,52429088
13:55:17,18600,10,50,52426978
13:55:17,18605,5,3730,52426928
13:55:17,18600,10,1071,52423198
13:55:16,18600,10,63,52422127
13:55:16,18600,10,28,52422064
13:55:16,18600,10,148,52422036
13:55:16,18600,10,123,52421888
13:55:16,18600,10,365,52421765
13:55:16,18600,10,409,52421400
13:55:16,18600,10,222,52420991
13:55:16,18600,10,1,52420769
13:55:16,18600,10,1,52420768
13:55:16,18600,10,58,52420767
13:55:16,18600,10,9,52420709
13:55:16,18600,10,173,52420700
13:55:16,18600,10,793,52420527
13:55:16,18600,10,80,52419734
13:55:16,18600,10,1007,52419654
13:55:16,18600,10,29,52418647
13:55:16,18600,10,9,52418618
13:55:16,18600,10,86,52418609
13:55:16,18600,10,11,52418523
13:55:16,18600,10,107,52418512
13:55:16,18600,10,10,52418405
13:55:16,18600,10,20,52418395
13:55:16,18600,10,10076,52418375
13:55:15,18600,10,37,52408299
13:55:15,18600,10,12,52408262
13:55:14,18600,10,3,52408250
13:55:14,18600,10,11400,52408247
13:55:14,18600,10,50,52396847
13:55:14,18605,5,1,52396797
13:55:13,18600,10,134,52396796
13:55:13,18600,10,10,52396662
13:55:12,18605,5,100,52396652
13:55:12,18605,5,8,52396552
13:55:11,18600,10,3,52396544
13:55:11,18605,5,195,52396541
13:55:11,18600,10,450,52396346
13:55:11,18600,10,20,52395896
13:55:10,18600,10,2000,52395876
13:55:10,18605,5,195,52393876
13:55:10,18600,10,133,52393681
13:55:10,18600,10,50,52393548
13:55:09,18600,10,5,52393498
13:55:09,18600,10,11556,52393493
13:55:07,18595,15,181,52381937
13:55:07,18595,15,1,52381756
13:55:07,18595,15,1,52381755
13:55:07,18595,15,5728,52381754
13:55:07,18595,15,20,52376026
13:55:07,18590,20,134,52376006
13:55:07,18590,20,10,52375872
13:55:07,18595,15,1,52375862
13:55:06,18595,15,1,52375861
13:55:05,18590,20,1,52375860
13:55:05,18595,15,10,52375859
13:55:05,18590,20,10,52375849
13:55:04,18585,25,133,52375839
13:55:04,18595,15,20,52375706
13:55:04,18585,25,254,52375686
13:55:03,18590,20,481,52375432
13:55:03,18590,20,20,52374951
13:55:03,18590,20,1,52374931
13:55:03,18590,20,20,52374930
13:55:02,18590,20,9,52374910
13:55:02,18590,20,130,52374901
13:55:02,18595,15,6,52374771
13:55:02,18590,20,50,52374765
13:55:01,18595,15,1,52374715
13:55:01,18590,20,1000,52374714
13:55:01,18590,20,134,52373714
13:55:01,18590,20,1766,52373580
13:55:01,18590,20,10,52371814
13:55:01,18590,20,37,52371804
13:55:01,18590,20,83,52371767
13:55:00,18585,25,1,52371684
13:55:00,18590,20,1791,52371683
13:55:00,18595,15,200,52369892
13:55:00,18595,15,200,52369692
13:54:59,18590,20,500,52369492
13:54:58,18595,15,100,52368992
13:54:58,18595,15,72,52368892
13:54:58,18590,20,133,52368820
13:54:58,18595,15,10,52368687
13:54:57,18595,15,1242,52368677
13:54:57,18600,10,1,52367435
13:54:56,18595,15,20,52367434
13:54:56,18600,10,100,52367414
13:54:56,18595,15,1,52367314
13:54:56,18595,15,1,52367313
13:54:56,18595,15,1,52367312
13:54:56,18595,15,1,52367311
13:54:56,18595,15,1,52367310
13:54:56,18595,15,1,52367309
13:54:56,18595,15,1,52367308
13:54:56,18595,15,1,52367307
13:54:56,18595,15,1,52367306
13:54:56,18595,15,1,52367305
13:54:56,18595,15,1,52367304
13:54:56,18595,15,1,52367303
13:54:56,18595,15,1,52367302
13:54:56,18595,15,329,52367301
13:54:55,18600,10,10,52366972
13:54:55,18595,15,500,52366962
13:54:55,18590,20,127,52366462
13:54:55,18595,15,7,52366335
13:54:55,18595,15,5550,52366328
13:54:55,18600,10,50,52360778
13:54:55,18600,10,30,52360728
13:54:55,18600,10,20,52360698
13:54:54,18600,10,50,52360678
13:54:53,18600,10,1,52360628
13:54:53,18595,15,20,52360627
13:54:53,18600,10,10,52360607
13:54:53,18595,15,1300,52360597
13:54:53,18600,10,20,52359297
13:54:52,18595,15,133,52359277
13:54:52,18595,15,2753,52359144
13:54:51,18600,10,10,52356391
13:54:50,18595,15,57,52356381
13:54:50,18600,10,1,52356324
13:54:50,18595,15,105,52356323
13:54:50,18600,10,1,52356218
13:54:50,18600,10,1,52356217
13:54:50,18600,10,1,52356216
13:54:50,18600,10,1,52356215
13:54:50,18600,10,1,52356214
13:54:50,18600,10,1,52356213
13:54:50,18600,10,1,52356212
13:54:50,18600,10,1,52356211
13:54:50,18600,10,1,52356210
13:54:50,18600,10,1,52356209
13:54:50,18600,10,1,52356208
13:54:50,18605,5,1,52356207
13:54:50,18600,10,2633,52356206
13:54:49,18595,15,708,52353573
13:54:49,18600,10,1029,52352865
13:54:49,18600,10,1935,52351836
13:54:49,18595,15,134,52349901
13:54:49,18595,15,1150,52349767
13:54:49,18595,15,1,52348617
13:54:49,18595,15,1,52348616
13:54:49,18595,15,1000,52348615
13:54:48,18595,15,21674,52347615
13:54:48,18595,15,10,52325941
13:54:47,18590,20,53,52325931
13:54:47,18595,15,50,52325878
13:54:47,18590,20,300,52325828
13:54:47,18590,20,37,52325528
13:54:47,18590,20,700,52325491
13:54:47,18590,20,1,52324791
13:54:47,18590,20,1,52324790
13:54:47,18590,20,3914,52324789
13:54:46,18590,20,15218,52320875
13:54:46,18590,20,101,52305657
13:54:46,18590,20,1,52305556
13:54:46,18590,20,1,52305555
13:54:46,18590,20,1,52305554
13:54:46,18590,20,1,52305553
13:54:46,18590,20,1,52305552
13:54:46,18590,20,1,52305551
13:54:46,18590,20,1,52305550
13:54:46,18590,20,1,52305549
13:54:46,18590,20,1,52305548
13:54:46,18585,25,133,52305547
13:54:46,18590,20,200,52305414
13:54:46,18590,20,96155,52305214
13:54:45,18590,20,10,52209059
13:54:45,18590,20,1211,52209049
13:54:45,18590,20,50,52207838
13:54:45,18590,20,271,52207788
13:54:45,18590,20,5,52207517
13:54:45,18590,20,2500,52207512
13:54:44,18595,15,5,52205012
13:54:43,18585,25,10,52205007
13:54:43,18590,20,322,52204997
13:54:43,18585,25,1500,52204675
13:54:43,18585,25,133,52203175
13:54:43,18585,25,300,52203042
13:54:43,18585,25,10,52202742
13:54:43,18595,15,15,52202732
13:54:43,18595,15,30,52202717
13:54:43,18595,15,9,52202687
13:54:43,18595,15,15,52202678
13:54:43,18595,15,62,52202663
13:54:43,18595,15,19,52202601
13:54:43,18590,20,10,52202582
13:54:43,18590,20,38,52202572
13:54:43,18590,20,500,52202534
13:54:42,18590,20,12,52202034
13:54:42,18590,20,18,52202022
13:54:42,18590,20,1,52202004
13:54:42,18590,20,1,52202003
13:54:42,18595,15,12,52202002
13:54:42,18590,20,1,52201990
13:54:42,18590,20,1,52201989
13:54:42,18590,20,1,52201988
13:54:42,18590,20,1,52201987
13:54:42,18590,20,1,52201986
13:54:42,18590,20,1,52201985
13:54:42,18590,20,1,52201984
13:54:42,18590,20,1,52201983
13:54:42,18595,15,25,52201982
13:54:42,18595,15,16,52201957
13:54:42,18590,20,1,52201941
13:54:42,18595,15,18,52201940
13:54:42,18595,15,100,52201922
13:54:42,18590,20,267,52201822
13:54:42,18590,20,1,52201555
13:54:42,18590,20,1,52201554
13:54:42,18590,20,1,52201553
13:54:42,18590,20,3057,52201552
13:54:42,18590,20,1,52198495
13:54:42,18590,20,1,52198494
13:54:42,18590,20,1,52198493
13:54:42,18590,20,1,52198492
13:54:42,18590,20,1,52198491
13:54:42,18590,20,1,52198490
13:54:42,18590,20,1,52198489
13:54:42,18590,20,1,52198488
13:54:42,18590,20,1,52198487
13:54:42,18590,20,1,52198486
13:54:42,18590,20,1,52198485
13:54:42,18590,20,1,52198484
13:54:42,18590,20,1,52198483
13:54:42,18590,20,1,52198482
13:54:42,18590,20,1,52198481
13:54:42,18590,20,1,52198480
13:54:42,18590,20,1,52198479
13:54:42,18590,20,1,52198478
13:54:42,18590,20,1,52198477
13:54:42,18590,20,1,52198476
13:54:42,18590,20,1,52198475
13:54:42,18590,20,1,52198474
13:54:42,18590,20,1,52198473
13:54:42,18590,20,1,52198472
13:54:42,18590,20,1,52198471
13:54:42,18590,20,1,52198470
13:54:42,18590,20,1,52198469
13:54:42,18590,20,1,52198468
13:54:42,18590,20,1,52198467
13:54:42,18590,20,1,52198466
13:54:42,18590,20,1,52198465
13:54:42,18590,20,1,52198464
13:54:42,18590,20,1,52198463
13:54:42,18590,20,1,52198462
13:54:42,18590,20,1,52198461
13:54:42,18595,15,9,52198460
13:54:42,18590,20,1,52198451
13:54:42,18590,20,1,52198450
13:54:42,18590,20,1,52198449
13:54:41,18590,20,1,52198448
13:54:41,18590,20,1,52198447
13:54:41,18590,20,1,52198446
13:54:41,18590,20,1,52198445
13:54:41,18590,20,1,52198444
13:54:41,18590,20,1,52198443
13:54:41,18590,20,1,52198442
13:54:41,18590,20,1,52198441
13:54:41,18590,20,1,52198440
13:54:41,18590,20,1,52198439
13:54:41,18590,20,1,52198438
13:54:41,18590,20,1,52198437
13:54:41,18590,20,1,52198436
13:54:41,18590,20,1,52198435
13:54:41,18590,20,1,52198434
13:54:41,18590,20,1,52198433
13:54:41,18590,20,1,52198432
13:54:41,18590,20,1,52198431
13:54:41,18590,20,1,52198430
13:54:41,18590,20,1,52198429
13:54:41,18590,20,1,52198428
13:54:41,18590,20,1,52198427
13:54:41,18595,15,43,52198426
13:54:41,18595,15,25,52198383
13:54:41,18595,15,12,52198358
13:54:41,18590,20,6203,52198346
13:54:41,18590,20,10,52192143
13:54:41,18590,20,10,52192133
13:54:41,18590,20,1,52192123
13:54:41,18590,20,1,52192122
13:54:41,18590,20,43,52192121
13:54:41,18590,20,5,52192078
13:54:41,18590,20,12,52192073
13:54:41,18590,20,27,52192061
13:54:41,18590,20,25,52192034
13:54:41,18590,20,100,52192009
13:54:41,18590,20,5,52191909
13:54:41,18590,20,10,52191904
13:54:41,18590,20,1,52191894
13:54:41,18590,20,33,52191893
13:54:40,18590,20,3,52191860
13:54:40,18585,25,1500,52191857
13:54:40,18590,20,12,52190357
13:54:40,18590,20,45,52190345
13:54:40,18585,25,134,52190300
13:54:40,18590,20,4,52190166
13:54:40,18590,20,1,52190162
13:54:40,18595,15,23,52190161
13:54:40,18595,15,12,52190138
13:54:40,18595,15,17,52190126
13:54:40,18595,15,18,52190109
13:54:40,18595,15,40,52190091
13:54:40,18595,15,32,52190051
13:54:40,18595,15,13,52190019
13:54:40,18595,15,11,52190006
13:54:40,18595,15,40,52189995
13:54:40,18595,15,36,52189955
13:54:40,18590,20,7,52189919
13:54:40,18590,20,32,52189912
13:54:40,18590,20,309,52189880
13:54:39,18590,20,10,52189571
13:54:38,18590,20,100,52189561
13:54:38,18590,20,2,52189461
13:54:38,18590,20,200,52189459
13:54:38,18590,20,20,52189259
13:54:37,18595,15,2,52189239
13:54:37,18595,15,133,52189237
13:54:37,18595,15,195,52189104
13:54:36,18595,15,10,52188909
13:54:36,18595,15,21,52188899
13:54:35,18590,20,1137,52188878
13:54:35,18590,20,195,52187741
13:54:35,18595,15,2,52187546
13:54:34,18590,20,134,52187544
13:54:34,18590,20,20,52187410
13:54:34,18590,20,500,52187390
13:54:34,18595,15,1,52186890
13:54:34,18590,20,2000,52186889
13:54:34,18595,15,1,52184889
13:54:34,18595,15,1,52184888
13:54:34,18595,15,1,52184887
13:54:34,18600,10,10,52184886
13:54:34,18595,15,2338,52184876
13:54:34,18595,15,2338,52182538
13:54:34,18595,15,7682,52180200
13:54:34,18600,10,20,52172518
13:54:33,18595,15,90,52172498
13:54:33,18595,15,27599,52172408
13:54:32,18600,10,5938,52144809
13:54:32,18600,10,5000,52138871
13:54:32,18600,10,888,52133871
13:54:32,18600,10,60,52132983
13:54:32,18600,10,10,52132923
13:54:32,18600,10,30,52132913
13:54:31,18595,15,133,52132883
13:54:31,18605,5,182,52132750
13:54:31,18600,10,1,52132568
13:54:31,18600,10,1,52132567
13:54:31,18600,10,1,52132566
13:54:31,18600,10,1,52132565
13:54:31,18600,10,1,52132564
13:54:31,18600,10,1,52132563
13:54:31,18600,10,1,52132562
13:54:31,18600,10,1,52132561
13:54:31,18600,10,1,52132560
13:54:30,18600,10,46121,52132559
13:54:30,18605,5,200,52086438
13:54:30,18605,5,40,52086238
13:54:30,18605,5,19,52086198
13:54:30,18605,5,200,52086179
13:54:30,18600,10,20,52085979
13:54:29,18600,10,20,52085959
13:54:29,18600,10,10,52085939
13:54:29,18605,5,1000,52085929
13:54:29,18605,5,2,52084929
13:54:28,18600,10,1000,52084927
13:54:28,18600,10,400,52083927
13:54:28,18600,10,134,52083527
13:54:28,18605,5,123,52083393
13:54:28,18605,5,85,52083270
13:54:27,18605,5,3,52083185
13:54:27,18605,5,3891,52083182
13:54:25,18605,5,1820,52079291
13:54:25,18605,5,133,52077471
13:54:25,18610,0,3,52077338
13:54:25,18610,0,10,52077335
13:54:24,18605,5,100,52077325
13:54:24,18610,0,94,52077225
13:54:24,18610,0,1,52077131
13:54:24,18610,0,1,52077130
13:54:24,18610,0,1,52077129
13:54:24,18610,0,1,52077128
13:54:24,18610,0,1,52077127
13:54:24,18610,0,1,52077126
13:54:24,18610,0,1,52077125
13:54:24,18610,0,1,52077124
13:54:24,18610,0,1,52077123
13:54:24,18610,0,1,52077122
13:54:24,18610,0,1,52077121
13:54:24,18610,0,1,52077120
13:54:24,18610,0,1,52077119
13:54:24,18610,0,1,52077118
13:54:24,18610,0,1,52077117
13:54:24,18610,0,1,52077116
13:54:24,18610,0,1,52077115
13:54:24,18610,0,1,52077114
13:54:24,18610,0,1,52077113
13:54:24,18610,0,1,52077112
13:54:24,18610,0,1,52077111
13:54:24,18610,0,1,52077110
13:54:24,18610,0,1,52077109
13:54:24,18610,0,1,52077108
13:54:24,18610,0,1,52077107
13:54:24,18610,0,1,52077106
13:54:24,18610,0,1,52077105
13:54:24,18610,0,1,52077104
13:54:24,18610,0,1,52077103
13:54:24,18610,0,1,52077102
13:54:24,18610,0,1,52077101
13:54:24,18610,0,1,52077100
13:54:24,18610,0,1,52077099
13:54:24,18610,0,1,52077098
13:54:24,18610,0,1,52077097
13:54:24,18610,0,1,52077096
13:54:24,18610,0,1,52077095
13:54:24,18610,0,551,52077094
13:54:22,18610,0,100,52076543
13:54:22,18605,5,134,52076443
13:54:22,18610,0,7882,52076309
13:54:21,18605,5,500,52068427
13:54:21,18610,0,1000,52067927
13:54:21,18610,0,1477,52066927
13:54:21,18610,0,100,52065450
13:54:21,18610,0,25,52065350
13:54:20,18610,0,2,52065325
13:54:20,18610,0,1,52065323
13:54:20,18610,0,253,52065322
13:54:20,18610,0,100,52065069
13:54:19,18610,0,1,52064969
13:54:19,18605,5,133,52064968
13:54:19,18610,0,627,52064835
13:54:17,18615,5,120,52064208
13:54:16,18610,0,180,52064088
13:54:16,18615,5,200,52063908
13:54:16,18610,0,133,52063708
13:54:15,18615,5,100,52063575
13:54:15,18610,0,550,52063475
13:54:15,18610,0,100,52062925
13:54:14,18610,0,1,52062825
13:54:14,18610,0,20,52062824
13:54:13,18610,0,1,52062804
13:54:12,18610,0,140,52062803
13:54:12,18615,5,730,52062663
13:54:12,18610,0,270,52061933
13:54:11,18610,0,10,52061663
13:54:11,18610,0,20,52061653
13:54:11,18605,5,3400,52061633
13:54:11,18605,5,200,52058233
13:54:11,18605,5,300,52058033
13:54:10,18610,0,524,52057733
13:54:10,18615,5,32,52057209
13:54:10,18615,5,24,52057177
13:54:10,18615,5,24,52057153
13:54:10,18615,5,24,52057129
13:54:10,18615,5,16,52057105
13:54:09,18610,0,5500,52057089
13:54:09,18610,0,4676,52051589
13:54:09,18610,0,2,52046913
13:54:09,18610,0,10,52046911
13:54:09,18605,5,1772,52046901
13:54:09,18610,0,1611,52045129
13:54:09,18610,0,1000,52043518
13:54:09,18610,0,10000,52042518
13:54:08,18610,0,2358,52032518
13:54:08,18610,0,1800,52030160
13:54:08,18610,0,4,52028360
13:54:07,18610,0,50,52028356
13:54:07,18615,5,30,52028306
13:54:06,18610,0,664,52028276
13:54:06,18610,0,500,52027612
13:54:05,18615,5,2,52027112
13:54:04,18615,5,1,52027110
13:54:04,18610,0,25211,52027109
13:54:03,18615,5,1,52001898
13:54:03,18615,5,2,52001897
13:54:03,18615,5,1,52001895
13:54:02,18610,0,500,52001894
13:54:02,18610,0,80,52001394
13:54:02,18610,0,3,52001314
13:54:01,18615,5,2583,52001311
13:54:01,18615,5,6,51998728
13:54:01,18615,5,200,51998722
13:54:01,18610,0,1,51998522
