총곗수,시간,체결가,대비,추정NAV,기초지수,거래량(주),순간거래량(주)
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,654,277","3"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,654,274","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,654,224","100"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,654,124","100"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,654,024","10"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,654,014","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,653,964","4"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,653,960","300"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,653,660","100"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,653,560","1,098"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,652,462","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,652,412","10"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,652,402","2"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,652,400","15,000"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,637,400","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,637,350","200"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,637,150","20"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,637,130","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,637,080","27"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,637,053","300"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,753","1"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,752","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,702","200"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,502","20"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,482","2"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,480","1"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,479","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,429","2"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,427","25"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,402","50"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,352","1"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,351","299"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,052","10"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,636,042","16,549"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,619,493","10"
30672,"11:50:36","4,790","-35","4,791.38","1,742.56","18,619,483","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,433","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,383","40"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,343","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,323","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,313","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,213","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,619,193","500"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,693","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,683","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,682","200"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,482","30"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,452","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,442","5"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,437","300"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,137","5"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,618,132","150"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,982","30"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,952","2"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,950","200"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,750","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,740","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,690","30"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,660","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,560","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,460","30"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,430","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,410","26"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,384","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,383","40"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,343","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,342","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,322","5"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,317","8"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,309","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,209","4"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,205","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,204","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,203","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,193","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,192","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,617,142","624"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,616,518","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,616,418","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,616,417","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,616,317","342"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,975","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,955","2"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,953","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,853","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,843","2"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,841","39"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,802","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,615,801","1,000"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,801","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,701","500"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,201","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,200","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,180","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,170","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,070","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,614,060","200"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,860","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,859","7"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,852","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,851","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,841","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,821","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,721","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,621","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,571","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,521","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,520","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,470","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,450","3"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,447","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,446","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,426","2"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,613,424","500"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,924","60"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,864","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,764","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,664","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,654","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,644","3"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,641","15"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,626","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,576","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,575","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,574","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,573","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,572","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,522","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,521","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,511","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,510","3"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,612,507","1,000"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,611,507","1,000"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,507","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,497","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,397","30"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,367","25"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,342","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,332","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,282","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,182","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,181","5"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,610,176","1,000"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,176","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,156","2"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,154","3"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,151","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,141","50"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,091","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,090","20"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,609,070","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,970","30"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,940","1"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,939","5"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,934","10"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,924","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,824","100"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,724","350"
30672,"11:50:36","4,790","-35","4,791.36","1,742.56","18,608,374","174"
30672,"11:50:36","4,795","-30","4,791.36","1,742.56","18,608,200","103"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,608,097","326"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,607,771","5"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,607,766","50"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,607,716","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,607,706","2"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,607,704","1,000"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,606,704","20"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,606,684","200"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,606,484","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,606,483","2"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,606,481","3,000"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,481","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,471","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,470","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,469","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,459","30"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,429","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,428","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,427","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,426","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,416","3"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,413","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,412","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,411","50"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,361","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,351","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,350","200"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,150","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,140","50"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,090","3"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,603,087","500"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,602,587","2,000"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,587","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,586","20"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,566","209"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,357","110"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,247","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,237","50"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,187","20"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,167","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,600,166","500"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,666","2"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,664","20"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,644","100"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,544","5"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,539","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,538","220"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,318","5"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,313","30"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,283","100"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,183","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,599,173","200"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,973","4"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,969","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,959","60"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,899","150"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,749","50"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,699","17"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,682","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,681","5"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,676","1"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,675","100"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,575","500"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,075","20"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,055","50"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,598,005","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,597,995","10"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,597,985","2"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,597,983","81"
30672,"11:50:35","4,790","-35","4,791.38","1,742.56","18,597,902","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,597,882","1,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,596,882","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,596,862","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,596,812","782"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,596,030","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,596,020","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,596,019","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,999","3"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,996","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,946","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,896","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,796","3"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,793","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,743","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,693","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,593","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,588","2"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,586","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,566","30"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,536","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,526","21"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,505","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,500","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,400","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,390","2"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,388","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,387","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,386","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,595,286","8,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,587,286","300"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,986","150"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,836","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,831","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,821","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,811","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,801","200"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,601","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,551","209"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,342","148"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,194","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,586,184","1,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,585,184","500"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,684","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,584","250"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,334","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,324","30"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,294","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,274","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,174","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,164","30"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,584,134","1,300"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,582,834","56"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,582,778","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,582,728","200"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,582,528","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,582,428","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,582,408","4,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,578,408","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,578,308","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,578,298","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,578,278","2,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,576,278","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,576,178","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,576,158","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,576,157","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,576,156","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,576,056","500"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,556","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,555","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,554","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,454","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,444","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,394","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,393","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,392","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,391","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,291","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,290","150"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,140","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,120","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,115","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,015","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,014","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,575,004","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,904","20"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,884","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,879","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,869","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,864","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,859","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,809","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,808","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,803","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,703","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,698","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,688","200"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,574,488","1,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,488","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,388","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,383","50"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,333","118"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,215","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,115","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,105","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,573,104","600"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,572,504","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,572,404","400"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,572,004","2"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,572,002","2"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,572,000","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,571,990","2,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,569,990","1,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,568,990","109"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,568,881","700"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,568,181","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,568,081","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,567,981","5"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,567,976","1,000"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,976","200"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,776","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,766","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,756","30"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,726","200"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,526","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,426","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,566,326","1,100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,565,226","52"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,565,174","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,565,164","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,565,163","100"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,565,063","200"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,564,863","10"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,564,853","2"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,564,851","1"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,564,850","120"
30672,"11:50:35","4,790","-35","4,790.69","1,742.56","18,564,730","2,000"
